p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	17.6355706698297	1	0	0	erythroid	HBB
0	15.0472851747306	0.995	0	0	erythroid	HBA1
0	12.9208184419596	0.995	0	0	erythroid	HBD
0	12.5937325739224	0.884	0	0	erythroid	HBM
0	12.5155820710266	0.903	0	0	erythroid	CA1
0	12.4819514267238	0.995	0	0	erythroid	AHSP
0	11.7716952408478	0.995	0	0	erythroid	BLVRB
0	11.1900439878031	0.949	0	0	erythroid	ALAS2
0	9.93618788541406	0.921	0.003	0	erythroid	GYPB
0	9.81818031295866	0.898	0	0	erythroid	SLC4A1
0	9.67883320567991	0.94	0	0	erythroid	EPB42
0	9.58124414829265	0.926	0	0	erythroid	GYPA
0	9.128027087206	0.894	0	0	erythroid	RHAG
6.19791315863348e-160	8.93079001883333	0.44	0.01	1.14729570479464e-155	erythroid	TMCC2
0	8.39821112637958	0.764	0	0	erythroid	KLF1
0	8.34733989631305	0.954	0.019	0	erythroid	SNCA
0	8.34686154227233	0.87	0	0	erythroid	SPTA1
0	8.29505475562291	0.796	0	0	erythroid	GATA1
0	8.25700821358135	0.819	0.009	0	erythroid	RHCE
0	8.21630310432664	0.856	0.005	0	erythroid	HEMGN
0	8.17449946244507	0.847	0	0	erythroid	RHD
7.79153780329023e-261	8.10601178059561	0.597	0.003	1.44229156276705e-256	erythroid	TSPO2
1.71272054079688e-251	7.9802325879994	0.556	0	3.1704169930691e-247	erythroid	HBQ1
0	7.92153587865984	0.694	0	0	erythroid	FAXDC2
5.00260931506937e-123	7.91736486534617	0.292	0.002	9.2603301031249e-119	erythroid	IFIT1B
0	7.90213013312562	0.699	0	0	erythroid	TFR2
0	7.44494177368887	0.699	0.003	0	erythroid	KEL
1.36460643950454e-270	7.06248020605436	0.63	0.004	2.52602298016686e-266	erythroid	CR1L
0	6.89413877293798	0.819	0.005	0	erythroid	GYPE
1.61997538837146e-204	6.64453478523884	0.588	0.018	2.99873644141441e-200	erythroid	SOX6
1.00394175623892e-237	6.64346530415506	0.611	0.011	1.85839658497386e-233	erythroid	GFI1B
0	6.30063759685783	0.963	0.013	0	erythroid	ANK1
2.03629019948325e-102	6.26946661469037	0.236	0.001	3.76937678826345e-98	erythroid	ACKR1
0	6.19586348086571	0.769	0.002	0	erythroid	TRIM10
1.43638867945454e-200	6.00571017014911	0.616	0.024	2.65889908453829e-196	erythroid	OSBP2
0	5.93540788526871	0.829	0.003	0	erythroid	TAL1
1.19028977630553e-177	5.9141014772704	0.417	0.002	2.20334540491917e-173	erythroid	CTSE
1.3769264326962e-276	5.89518507774044	0.671	0.007	2.54882851956394e-272	erythroid	MYL4
3.70572210099957e-209	5.88165328834174	0.671	0.031	6.8596621811603e-205	erythroid	RIPOR3
7.50875891080356e-246	5.83417481563693	0.981	0.114	1.38994636197885e-241	erythroid	HMBS
1.25472815833793e-201	5.6728911961257	0.509	0.007	2.32262729389933e-197	erythroid	ART4
6.71044374036257e-95	5.55622330494214	0.273	0.007	1.24217024077852e-90	erythroid	C17orf99
5.84815372780302e-202	5.55461170898634	0.556	0.013	1.08255173655362e-197	erythroid	SLC22A16
8.64751289194987e-209	5.52916827935227	0.542	0.009	1.60074111142884e-204	erythroid	ACHE
0	5.52442021917916	0.866	0.024	0	erythroid	DMTN
4.00320383595636e-231	5.51615315473059	0.972	0.115	7.41033062073882e-227	erythroid	FECH
9.29980630792648e-177	5.46442584597326	0.486	0.011	1.72148714566027e-172	erythroid	ANKLE1
1.97021751689555e-182	5.43522127421621	0.648	0.04	3.64706964552536e-178	erythroid	ACSL6
4.58738086812281e-281	5.35828241999969	0.801	0.027	8.49170072498212e-277	erythroid	SPTB
1.32272060779483e-165	5.30795531671345	0.56	0.029	2.44848811708901e-161	erythroid	SLC14A1
2.23849199203233e-118	5.2244190779543	0.287	0.002	4.14367252645104e-114	erythroid	SLFN14
2.81293395547822e-216	5.16208030923766	0.491	0.001	5.20702204498573e-212	erythroid	YPEL4
1.6872227273022e-201	5.12373549480176	0.972	0.161	3.12321799050911e-197	erythroid	TFRC
4.64336110172624e-155	5.10824533735551	0.56	0.036	8.59532573540545e-151	erythroid	MFSD2B
1.77529805599857e-191	5.08884874774092	0.514	0.01	3.28625423145895e-187	erythroid	TNXB
3.72053266635712e-89	4.9480509651236	0.25	0.006	6.88707801869366e-85	erythroid	PLEK2
1.73973475116702e-240	4.91811603181917	0.773	0.038	3.22042299788528e-236	erythroid	ERMAP
3.41885544369193e-140	4.86380441918608	0.431	0.015	6.32864331181813e-136	erythroid	STEAP3
3.25324683692598e-125	4.8457854704255	0.343	0.007	6.02208521983369e-121	erythroid	PKLR
1.73856227520229e-193	4.81218428808412	0.569	0.018	3.21825262762697e-189	erythroid	CPOX
2.29891575177607e-66	4.67442974520382	0.25	0.015	4.25552294811268e-62	erythroid	FAM178B
4.38715838722169e-176	4.65272015516395	0.431	0.004	8.12106889058607e-172	erythroid	SLC2A4
9.25024677391929e-174	4.64273148209662	0.481	0.011	1.7123131803202e-169	erythroid	SLC6A9
5.02529509761201e-69	4.53148734508723	0.292	0.023	9.3023237551896e-65	erythroid	KCNH2
4.09289504319805e-192	4.49298698666816	0.898	0.108	7.57635801446391e-188	erythroid	SLC2A1
1.58436313706728e-55	4.48436427694702	0.148	0.003	2.93281460302524e-51	erythroid	CA3
1.08201603856357e-132	4.35975038450209	0.352	0.006	2.00291988898502e-128	erythroid	SEC14L4
1.25811458802862e-175	4.34431570454236	0.491	0.012	2.32889591389978e-171	erythroid	TRIM58
4.82572215939221e-191	4.32097538778407	0.764	0.063	8.93289428925091e-187	erythroid	MINPP1
1.47971628368085e-171	4.26611341862414	0.954	0.197	2.73910281272162e-167	erythroid	UROD
5.86135522574036e-185	4.21949891339068	0.588	0.024	1.0849954658368e-180	erythroid	RFESD
9.82298721385522e-90	4.20898182866687	0.269	0.008	1.81833316315674e-85	erythroid	TUBB1
2.60802987339261e-39	4.17617639888544	0.102	0.002	4.82772409863706e-35	erythroid	XG
5.34946475193066e-144	4.11191228705498	0.685	0.076	9.90239420229884e-140	erythroid	MARCH8
4.56112598896692e-122	4.10170546127526	0.412	0.019	8.44310031817666e-118	erythroid	SLC22A4
1.18929413823248e-163	4.0674808145772	0.509	0.019	2.20150237928215e-159	erythroid	FHDC1
2.97460685512175e-170	4.06454015418616	0.755	0.076	5.50629474951588e-166	erythroid	UBAC1
4.53481372078683e-121	4.05824252578118	0.426	0.022	8.39439367854849e-117	erythroid	TMEM86B
1.04871551209163e-189	4.05359593949107	0.454	0.003	1.94127728443282e-185	erythroid	RAB3IL1
3.91815117751889e-130	3.95846943537953	0.514	0.037	7.25288964470522e-126	erythroid	ADD2
3.52794724734588e-129	3.925671488774	0.5	0.033	6.53058314956195e-125	erythroid	SMIM1
7.3646803600791e-92	3.90068483218649	0.329	0.017	1.36327598145424e-87	erythroid	ICAM4
3.56046988278381e-91	3.80276091494035	0.255	0.006	6.59078580002112e-87	erythroid	TMPRSS9
3.38598442056679e-140	3.77878006309371	0.782	0.117	6.26779576091119e-136	erythroid	PIGQ
1.50295241667212e-98	3.73198209259056	0.407	0.03	2.78211521850175e-94	erythroid	RSAD2
9.42195685679766e-60	3.68535020502351	0.204	0.009	1.74409843376182e-55	erythroid	HIST1H3J
1.65228751570071e-158	3.66611236319595	0.602	0.039	3.05854942031359e-154	erythroid	TMOD1
3.64790692647626e-46	3.61034816948729	0.148	0.006	6.7526405116002e-42	erythroid	HIST1H2AJ
8.18697082490065e-145	3.59754096452995	0.972	0.262	1.51549016939736e-140	erythroid	FBXO7
1.56680545993894e-51	3.44851970530967	0.199	0.012	2.90031358689297e-47	erythroid	NCS1
3.56246682121725e-112	3.41989354183078	0.773	0.149	6.59448233275525e-108	erythroid	TENT5C
7.63031643036969e-59	3.4030279109575	0.227	0.014	1.41244787442573e-54	erythroid	CNRIP1
8.0144435340191e-27	3.40221547883617	0.19	0.031	1.48355364258228e-22	erythroid	SLC2A14
2.59530770320112e-141	3.39401168217912	0.819	0.131	4.80417408939559e-137	erythroid	TANGO2
6.79082218196901e-37	3.35221248538458	0.194	0.021	1.25704909410428e-32	erythroid	C4A
3.4490919209737e-127	3.33274009444678	0.806	0.15	6.38461405491442e-123	erythroid	ALAD
2.4811164416591e-111	3.33262997725257	0.491	0.042	4.59279464515516e-107	erythroid	ABCB10
1.0897570486473e-87	3.30039132952806	0.222	0.003	2.01724927275103e-83	erythroid	CPB1
1.92025437035467e-152	3.29784538388395	0.384	0.005	3.55458286496352e-148	erythroid	MGAT3
1.3226663587208e-59	3.2946312162192	0.194	0.008	2.44838769662807e-55	erythroid	HIST1H3C
3.72070849536758e-67	3.29057691475612	0.301	0.025	6.88740349577493e-63	erythroid	AGPAT4
9.27663041052247e-50	3.28484626142378	0.347	0.056	1.71719705529181e-45	erythroid	IBA57
1.69788515281405e-150	3.25016585446547	0.972	0.225	3.14295520637409e-146	erythroid	GYPC
9.24993569236253e-85	3.23737864329106	0.398	0.036	1.71225559601323e-80	erythroid	NATD1
6.83682635718992e-41	3.21939001244248	0.292	0.048	1.26556492697943e-36	erythroid	TCP11L2
2.08386823354318e-56	3.20390650243898	0.231	0.016	3.85744848711179e-52	erythroid	ANKRD9
5.15233408095746e-114	3.17778193162262	0.597	0.068	9.53748561726035e-110	erythroid	ABCB6
3.82464488037078e-25	3.17738025087907	0.106	0.008	7.07980013805435e-21	erythroid	LYL1
5.15515170716062e-114	3.17670002390284	0.634	0.084	9.54270132512502e-110	erythroid	E2F4
9.26888718955466e-75	3.16040231740815	0.231	0.008	1.71576370765846e-70	erythroid	C8orf88
1.38272917605783e-111	3.13940262166845	0.509	0.046	2.55956997780065e-107	erythroid	RANBP10
1.73039101394676e-48	3.1390882241152	0.199	0.014	3.20312680591684e-44	erythroid	CMPK2
4.1918008148228e-108	3.08347607467349	0.528	0.053	7.75944248831848e-104	erythroid	SLC38A5
7.78716763634968e-80	3.04291162124393	0.213	0.004	1.44148260116469e-75	erythroid	SEC14L3
1.1144654763513e-53	3.03229826449343	0.12	0	2.06298704327389e-49	erythroid	HBZ
3.2889311794192e-47	3.02729801111116	0.588	0.182	6.08814050622289e-43	erythroid	DCAF12
9.11833569651271e-93	3.01858799650185	0.602	0.097	1.68789512078147e-88	erythroid	UROS
2.33571886329645e-48	3.00934456738193	0.144	0.004	4.32364918784805e-44	erythroid	RNF182
3.27574850669884e-64	2.99673557083157	0.278	0.021	6.06373806075023e-60	erythroid	EGFL8
8.42781562730741e-58	2.97435484501632	0.352	0.047	1.56007295077087e-53	erythroid	MOSPD1
1.8962308998955e-79	2.96846490226809	0.231	0.006	3.51011301879657e-75	erythroid	SLC25A21
1.45203959711794e-72	2.96582019563516	0.292	0.019	2.68787049822501e-68	erythroid	PIP5K1B
2.30963237001081e-57	2.9422504913353	0.31	0.035	4.27536048012701e-53	erythroid	CHAC2
1.28816258256234e-117	2.9389689523441	0.718	0.111	2.38451775658115e-113	erythroid	RNF123
1.71752780978583e-69	2.87568354009909	0.384	0.045	3.17931572869455e-65	erythroid	PPT2
6.43073340966801e-34	2.77984543252802	0.199	0.025	1.19039306146364e-29	erythroid	C4B
8.9483470950061e-62	2.76064717596052	0.218	0.011	1.65642853075658e-57	erythroid	IGF2BP2
6.19403602528676e-80	2.75161079333686	0.727	0.194	1.14657800864083e-75	erythroid	OAT
1.16460819537724e-87	2.74198392378224	0.949	0.536	2.15580623046281e-83	erythroid	PRDX2
1.77694667054485e-109	2.73519719054607	0.727	0.124	3.28930598184557e-105	erythroid	PPOX
5.98796193450379e-115	2.73517364867067	0.958	0.296	1.108431633696e-110	erythroid	CAT
5.66818488623507e-59	2.72009056110805	0.236	0.015	1.04923770429097e-54	erythroid	HIST1H3I
1.48035037271059e-44	2.71974354483116	0.231	0.024	2.74027657492458e-40	erythroid	HIST1H3B
1.91405740982014e-52	2.71143817957942	0.38	0.062	3.54311167131806e-48	erythroid	GTPBP2
5.30730423934912e-10	2.70834303491812	0.185	0.069	9.82435087745916e-06	erythroid	ERI2
3.5666653429664e-43	2.69939880664832	0.213	0.02	6.60225421636511e-39	erythroid	QSOX2
1.7205846591541e-196	2.67457581673937	0.468	0.003	3.18497426256016e-192	erythroid	OR10Z1
5.7863252747509e-142	2.66424987933005	0.611	0.05	1.07110667160914e-137	erythroid	EPOR
7.88152134590015e-45	2.64963337534033	0.148	0.006	1.45894841633958e-40	erythroid	HIST1H4F
1.08533714925177e-48	2.64915456626354	0.278	0.033	2.00906759697995e-44	erythroid	AKR1C3
2.72119095803921e-51	2.63215804232331	0.394	0.07	5.03719658242638e-47	erythroid	UBE2O
2.00240193684578e-60	2.6176329735923	0.324	0.036	3.70664622529523e-56	erythroid	HMGN5
4.91058324270088e-113	2.60332343473435	0.306	0.006	9.0899806405636e-109	erythroid	XK
9.86304650457054e-74	2.59529913989262	0.454	0.062	1.82574853846105e-69	erythroid	SLC36A1
2.07485912296515e-100	2.57990656641863	0.981	0.415	3.84077172252078e-96	erythroid	SLC25A39
7.85106697177775e-44	2.57513358343573	0.245	0.029	1.45331100714578e-39	erythroid	FBXO30
1.23770259020803e-45	2.57381491819913	0.194	0.014	2.29111126473408e-41	erythroid	CHST2
1.02669864809083e-26	2.5724300679243	0.134	0.013	1.90052186748094e-22	erythroid	NMU
1.65430430887329e-60	2.56438048743155	0.264	0.02	3.06228270615534e-56	erythroid	DNAJC6
9.13042298949065e-37	2.55539524071086	0.278	0.049	1.69013259958461e-32	erythroid	APOBEC3B
7.8961205864597e-85	2.54650288049158	0.759	0.189	1.46165088175956e-80	erythroid	EIF1AY
4.62935250480913e-27	2.51767428483605	0.102	0.006	8.56939442165218e-23	erythroid	ERFE
1.08580035285099e-43	2.48653794264956	0.157	0.008	2.00992503316247e-39	erythroid	CCNE1
1.5147745559887e-62	2.47720818865483	0.194	0.007	2.80399918059068e-58	erythroid	NECAB1
4.10636235573687e-24	2.47457522544813	0.13	0.014	7.60128735670451e-20	erythroid	HES6
3.13197626929932e-31	2.44466637454223	0.213	0.032	5.79760127209997e-27	erythroid	ZNF23
1.54975370662336e-93	2.39966143917379	0.917	0.29	2.86874908633051e-89	erythroid	NARF
2.2582380911569e-52	2.39896043318536	0.204	0.013	4.18022453054054e-48	erythroid	FUT1
1.03839028658316e-78	2.35740359087833	0.329	0.023	1.92216425949408e-74	erythroid	FAM83D
1.20291187703661e-37	2.34937935809531	0.13	0.006	2.22671017558247e-33	erythroid	RGS6
1.06949237529681e-42	2.34471555079548	0.333	0.059	1.97973733591193e-38	erythroid	FAM214B
1.55639714878805e-97	2.33780546468255	0.519	0.057	2.88104676212155e-93	erythroid	RCL1
1.53855851054911e-37	2.33730234347948	0.315	0.06	2.84802565887746e-33	erythroid	FBXO34
9.80444833064406e-48	2.30855049365247	0.403	0.077	1.81490143048552e-43	erythroid	ABCC4
2.42912575256186e-25	2.28576404991601	0.194	0.033	4.49655468056726e-21	erythroid	AKAP8L
5.35575866167932e-32	2.274593295588	0.148	0.013	9.91404485863459e-28	erythroid	GAD1
4.3294392506935e-34	2.2710759858442	0.583	0.223	8.01422499695874e-30	erythroid	RIOK3
8.85853415200455e-36	2.2650921719104	0.176	0.017	1.63980325687756e-31	erythroid	DPF3
1.22112843009975e-59	2.26417633733467	0.662	0.185	2.26043083695765e-55	erythroid	EIF2AK1
3.56906429719026e-43	2.26401057163463	0.435	0.102	6.60669492052889e-39	erythroid	FAM210B
6.20869780319394e-47	2.26328155506793	0.269	0.032	1.14929205034923e-42	erythroid	KIF18B
4.41116987290626e-35	2.26273973906875	0.227	0.032	8.16551655173678e-31	erythroid	GDPD5
2.37963220790661e-27	2.25045247140194	0.125	0.011	4.40493718005593e-23	erythroid	FAM72C
1.45015197274009e-51	2.24832171350685	0.37	0.059	2.68437631673919e-47	erythroid	CCNB2
4.99943212447223e-71	2.24412405126015	0.31	0.024	9.25444880561054e-67	erythroid	MST1
9.74525325696863e-40	2.23610320357264	0.213	0.023	1.80394383039746e-35	erythroid	ORC1
2.24561306790681e-66	2.20518345230025	0.537	0.104	4.1568543500023e-62	erythroid	TFDP1
1.28510922756424e-29	2.17556252217167	0.106	0.006	2.37886569114416e-25	erythroid	NT5M
1.45102609725881e-41	2.15536363684815	0.343	0.064	2.68599440863578e-37	erythroid	CARM1
1.70171045120981e-24	2.1524249026269	0.148	0.019	3.15003621623447e-20	erythroid	FOXO4
1.12709768881044e-37	2.14820549389404	0.542	0.194	2.086370531757e-33	erythroid	NPRL3
1.67746921594971e-27	2.14737904122595	0.181	0.026	3.10516326564451e-23	erythroid	FAM72D
1.6089554833375e-27	2.14194282217577	0.167	0.021	2.97833749520604e-23	erythroid	CA8
6.82352084085877e-53	2.1358488505137	0.431	0.08	1.26310194285137e-48	erythroid	SLC43A1
2.10647855497206e-15	2.09921317657606	0.181	0.047	3.89930245310878e-11	erythroid	TCEANC
3.15239232758689e-50	2.09720498015886	0.412	0.077	5.8353934375961e-46	erythroid	PRC1
3.04683418315921e-55	2.08644294113508	0.347	0.047	5.63999475644602e-51	erythroid	MFHAS1
1.10290655971202e-39	2.07871529376698	0.259	0.036	2.04159033268292e-35	erythroid	SGO1
1.0557411475132e-24	2.06705377722196	0.468	0.202	1.95428243816169e-20	erythroid	TUBG1
7.75988719471205e-53	2.06399650305706	0.361	0.055	1.43643271861315e-48	erythroid	WRN
1.52884878686382e-62	2.05695521694883	0.532	0.107	2.83005198936361e-58	erythroid	KLF3
6.32814445165161e-54	2.05652174141239	0.407	0.07	1.17140281944523e-49	erythroid	SPC24
2.02868391935299e-62	2.04841809660455	0.667	0.172	3.75529680311433e-58	erythroid	CMAS
4.12928871153727e-69	2.03047077950008	0.454	0.067	7.64372633392664e-65	erythroid	GLRX5
5.40537548081143e-43	2.02531192680791	0.532	0.153	1.000589055253e-38	erythroid	ISCA1
1.15630820645575e-21	2.0162179994978	0.356	0.123	2.14044212097023e-17	erythroid	MKRN1
1.79900292941257e-15	2.00596921313543	0.116	0.019	3.33013432263562e-11	erythroid	APOBEC2
4.79675696759815e-50	2.00592200198998	0.407	0.075	8.87927682272094e-46	erythroid	SLC7A1
7.88680134003908e-34	2.00171445167801	0.384	0.1	1.45992579605463e-29	erythroid	MCM2
1.9515125850265e-65	2.00013859271773	0.773	0.236	3.61244494614256e-61	erythroid	TOP1
2.7616247486685e-68	1.99628417822821	0.44	0.061	5.11204357226026e-64	erythroid	AMMECR1
2.0949077299062e-27	1.99430540153985	0.287	0.067	3.87788369882937e-23	erythroid	CENPK
2.48867068624203e-22	1.97886447151801	0.25	0.063	4.60677830730263e-18	erythroid	ORC6
6.24762253468552e-45	1.97554046755565	0.421	0.092	1.15649740739564e-40	erythroid	DHFR
3.47358380976484e-28	1.96755716720852	0.12	0.009	6.4299509902557e-24	erythroid	CCDC169
2.90626942661976e-37	1.96633313164153	0.282	0.047	5.37979533561584e-33	erythroid	CDC6
1.09514290100639e-58	1.96452584662487	0.69	0.2	2.02721902405292e-54	erythroid	HECTD4
2.46623138081199e-39	1.96177482386294	0.366	0.078	4.56524090902108e-35	erythroid	ATG14
1.03242386526463e-27	1.95815305365286	0.139	0.014	1.91111981699136e-23	erythroid	CENPI
2.25544034663453e-73	1.95549769492982	0.958	0.441	4.17504562565519e-69	erythroid	RAD23A
5.01890403763798e-81	1.95387292644151	0.565	0.088	9.29049326407166e-77	erythroid	KIAA1586
1.45242617358653e-51	1.94136275183557	0.19	0.01	2.68858608992603e-47	erythroid	ATP7B
2.69859171689203e-23	1.94051219818973	0.44	0.17	4.99536312713885e-19	erythroid	NMNAT3
7.30216097329352e-22	1.89827885067983	0.208	0.044	1.35170301776636e-17	erythroid	CENPH
3.15903729372276e-30	1.89285527247976	0.236	0.041	5.84769393441019e-26	erythroid	KNL1
2.10644915583318e-40	1.88763376578688	0.222	0.025	3.89924803236281e-36	erythroid	EXO1
7.23614750222212e-52	1.87860340772172	0.343	0.05	1.33948326413634e-47	erythroid	GCLM
3.29292133453898e-33	1.86917916994796	0.106	0.004	6.0955266823651e-29	erythroid	ST6GALNAC1
3.4582457261854e-62	1.8662440659948	0.792	0.265	6.4015586637418e-58	erythroid	DCAF11
4.953601385123e-44	1.86494642802601	0.338	0.057	9.16961152400118e-40	erythroid	LXN
2.17662616250388e-26	1.86342901195975	0.176	0.026	4.02915268941094e-22	erythroid	PHLPP2
1.73575881003588e-58	1.863383836258	0.403	0.06	3.21306313325742e-54	erythroid	KCNN4
5.95920377428265e-53	1.85285620525815	0.704	0.23	1.10310821065746e-48	erythroid	CISD2
1.99620393738209e-22	1.84173019831438	0.148	0.021	3.69517310848799e-18	erythroid	AUNIP
2.53404224492141e-31	1.82398596014226	0.218	0.033	4.69076559957403e-27	erythroid	KIF18A
4.79945120108505e-23	1.82246726292569	0.574	0.269	8.88426411832854e-19	erythroid	RNF10
2.70555615946936e-28	1.8176989882731	0.194	0.029	5.00825500679373e-24	erythroid	SKA3
2.01814758068521e-26	1.81622277917809	0.356	0.103	3.73579298660638e-22	erythroid	MCM4
8.83998074373142e-52	1.81574309525852	0.532	0.132	1.63636883547212e-47	erythroid	SLC48A1
3.54171720898762e-35	1.80460731119564	0.319	0.069	6.55607272555697e-31	erythroid	ZNF273
2.09424898295126e-49	1.78834178350644	0.167	0.007	3.87666429234107e-45	erythroid	TTC25
3.62676131274955e-28	1.78764645423121	0.194	0.029	6.7134978660307e-24	erythroid	ESPL1
5.72768535958574e-43	1.78734619431089	0.361	0.068	1.06025183691292e-38	erythroid	TBC1D22B
1.44280811450092e-22	1.77311990463491	0.264	0.069	2.67078210075265e-18	erythroid	CCNF
2.95262523125817e-36	1.76763978525165	0.389	0.095	5.46560456558201e-32	erythroid	CENPU
7.32355355948923e-38	1.76739183145864	0.213	0.025	1.35566299939705e-33	erythroid	MCM10
1.62964513608591e-26	1.75441313908407	0.13	0.012	3.01663611140863e-22	erythroid	MTFR2
2.72307793582191e-17	1.75261913404672	0.181	0.042	5.04068956699994e-13	erythroid	FN3K
5.99201104391604e-45	1.74735968204267	0.676	0.227	1.1091811643393e-40	erythroid	ASCC2
1.35415516434583e-17	1.73327679551672	0.162	0.033	2.50667662472056e-13	erythroid	WDHD1
6.53344643955609e-34	1.72250070141936	0.218	0.03	1.20940627042623e-29	erythroid	PRKAR2B
